Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 29,4,06,12.812,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,13.214,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,13.615,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,14.017,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,14.418,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,14.819,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,15.221,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,15.623,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,16.024,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,16.425,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,16.827,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,17.228,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,17.630,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,18.031,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,18.433,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,18.834,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,19.236,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,19.637,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,20.038,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,20.440,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,20.841,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,21.243,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,21.644,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,22.046,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,22.447,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,22.849,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,23.250,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,23.652,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,24.053,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,06,24.454,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,24.856,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,25.257,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,25.659,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,26.060,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,26.462,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,26.863,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,27.265,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,27.666,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,27.999,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,28.369,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,28.770,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,29.172,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,29.573,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,29.975,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,30.376,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,30.778,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,31.179,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,31.581,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,06,31.982,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,32.384,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,32.785,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,33.187,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,33.588,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,33.989,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,34.391,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,34.792,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,35.194,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,35.595,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,35.997,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,36.398,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,36.800,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,37.201,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,06,37.603,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,38.004,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,06,38.405,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,38.755,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,07,39.157,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,39.558,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,39.959,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,40.361,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,40.762,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,41.164,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,41.565,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,41.967,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,42.368,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,42.770,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,43.171,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,43.573,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,43.974,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,43.999,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,43.999,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,45.198,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,45.600,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,46.001,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,46.403,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,46.804,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,47.206,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,47.607,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,07,48.009,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,48.410,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,48.812,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,49.113,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,07,49.514,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,49.916,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,07,50.317,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,50.719,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,51.120,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,51.522,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,51.923,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,52.325,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,52.726,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,53.128,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,53.529,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,53.930,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,54.332,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,54.734,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,55.135,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,55.536,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,55.938,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,56.339,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,56.741,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,57.142,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,57.544,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,57.945,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,07,58.346,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,58.748,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,59.150,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,59.551,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,07,59.953,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,00.354,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,00.755,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,01.157,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,01.558,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,01.960,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,02.361,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,02.763,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,03.164,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,03.566,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,03.967,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,04.369,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,04.770,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,05.171,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,05.573,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,05.975,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,06.376,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,06.777,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,07.179,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,07.580,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,07.982,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,08.383,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,08,08.785,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,09.186,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,09.587,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,09.989,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,10.391,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,08,10.792,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,11.194,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,11.595,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,11.996,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,12.298,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,12.699,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,13.101,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,13.502,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,13.904,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,14.305,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,14.707,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,15.108,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,15.510,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,15.911,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,16.312,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,16.714,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,17.115,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,17.517,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,17.918,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,18.320,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,18.721,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,19.123,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,19.524,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,19.926,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,20.327,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,20.728,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,21.130,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,21.531,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,21.933,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,22.334,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,22.736,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,23.137,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,23.539,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,23.940,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,24.342,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,24.743,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,25.145,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,25.546,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,25.948,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,26.349,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,26.751,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,27.152,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,27.553,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,27.955,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,28.356,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,28.758,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,29.159,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,29.561,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,29.962,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,30.364,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,30.765,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,31.167,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,31.568,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,31.969,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,32.371,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,32.772,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,33.174,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,08,33.575,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,33.977,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,34.378,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,34.780,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,35.081,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,35.483,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,35.884,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,36.286,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,36.687,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,37.089,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,37.490,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,37.892,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,38.293,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,38.694,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,39.096,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,39.497,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,39.899,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,40.300,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,40.702,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,41.103,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,41.504,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,41.906,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,08,42.308,TX-60, OK, Manual, Normal, R, 66.6
B, 2020, 08, 29,4,08,42.709,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,43.110,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,43.512,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,43.913,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,44.315,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,44.716,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,45.118,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,45.519,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,45.921,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,45.999,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,45.999,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,47.080,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,47.482,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,47.883,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,48.359,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,48.761,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,49.162,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,49.564,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,49.965,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,50.367,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,50.768,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,51.070,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,51.471,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,51.873,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,52.274,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,52.675,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,53.077,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,53.478,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,53.880,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,54.281,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,54.683,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,08,55.084,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,55.486,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,55.887,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,56.289,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,56.690,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,57.091,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,57.493,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,57.895,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,58.296,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,58.698,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,59.099,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,59.500,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,08,59.902,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,00.303,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,00.705,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,01.106,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,01.508,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,01.909,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,02.311,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,02.712,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,03.114,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,03.515,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,03.916,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,04.318,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,04.719,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,05.121,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,05.522,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,05.924,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,06.325,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,06.726,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,07.128,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,07.530,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,07.931,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,08.332,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,08.734,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,09.135,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,09.537,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,09.938,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,10.340,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,10.741,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,11.143,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,11.544,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,11.946,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,12.347,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,12.749,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,13.150,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,13.552,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,13.953,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,14.254,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,14.656,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,15.057,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,15.459,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,15.860,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,16.262,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,16.663,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,17.065,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,17.466,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,17.867,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,18.269,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,18.671,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,19.072,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,19.473,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,19.875,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,20.276,TX-60, OK, Manual, Normal, R, 66
B, 2020, 08, 29,4,09,20.678,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,21.079,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,21.480,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,21.882,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,22.284,TX-60, OK, Manual, Normal, R, 66.4
B, 2020, 08, 29,4,09,22.685,TX-60, OK, Manual, Normal, R, 66
